order_id,customer_id,product_id,order_date,quantity,unit_price,discount,region,status
ORD14030,C1189,P010,2023-07-08,1,39.99,0.2,North,Completed
ORD14031,C1153,P026,2022-10-11,2,19.99,0.0,North,Completed
ORD14032,C1176,P012,2022-12-10,1,44.99,0.0,East,Completed
ORD14033,C1105,P011,2022-07-30,2,159.99,0.0,South,Returned
ORD14034,C1168,P006,2022-02-04,2,129.99,0.0,West,Completed
ORD14035,C1046,P010,2022-04-20,1,39.99,0.0,North,Completed
ORD14036,C1045,P015,2022-01-29,2,24.99,0.0,West,Completed
ORD14037,C1027,P009,2022-04-13,5,49.99,0.0,North,Completed
ORD14038,C1180,P011,2023-06-04,4,159.99,0.05,West,Completed
ORD14039,C1148,P004,2022-10-30,2,79.99,0.0,East,Completed
ORD14040,C1048,P030,2023-12-05,2,109.99,0.05,West,Completed
ORD14041,C1152,P010,2023-09-28,1,39.99,0.15,East,Completed
ORD14042,C1189,P034,2022-03-27,2,39.99,0.0,North,Completed
ORD14043,C1191,P011,2023-11-14,1,159.99,0.0,East,Completed
ORD14044,C1039,P018,2023-08-03,1,14.99,0.0,West,Returned
ORD14045,C1136,P004,2023-03-04,3,79.99,,North,Returned
ORD14046,C1154,P001,2022-11-24,1,19.99,0.1,East,Completed
ORD14047,C1097,P009,2022-12-22,5,49.99,0.0,West,Completed
ORD14048,C1147,P008,2022-09-23,1,89.99,0.0,West,Completed
ORD14049,C1163,P017,2023-03-25,1,29.99,0.0,South,Completed
ORD14050,C1156,P040,2023-03-30,2,27.99,0.0,South,Completed
ORD14051,C1134,P039,2023-07-18,1,22.99,0.0,East,Completed
ORD14052,C1007,P009,2023-11-22,1,49.99,0.1,South,Completed
ORD14053,C1023,P007,2022-03-09,1,210.0,0.0,West,Completed
ORD14054,C1165,P001,2023-11-25,2,19.99,0.0,North,Completed
ORD14055,C1103,P016,2022-01-13,1,54.99,0.0,North,Completed
ORD14056,C1110,P012,2022-10-12,1,44.99,0.0,South,Completed
ORD14057,C1155,P004,2023-03-15,1,79.99,0.0,South,Completed
ORD14058,C1064,P018,2022-10-19,1,14.99,0.0,East,Completed
ORD14059,C1137,P011,2022-04-07,5,159.99,0.0,South,Completed
ORD14060,C1173,P011,2023-09-23,2,159.99,0.0,West,Completed
ORD14061,C1080,P001,2022-12-21,3,19.99,0.0,East,Completed
ORD14062,C1109,P024,2023-08-04,1,29.99,0.2,East,Returned
ORD14063,C1024,P008,2022-03-02,1,89.99,0.0,West,Completed
ORD14064,C1154,P010,2022-01-14,2,39.99,0.0,East,Completed
ORD14065,C1047,P021,2023-07-15,1,7.99,0.0,South,Completed
ORD14066,C1038,P033,2023-05-04,1,59.99,0.0,East,Completed
ORD14067,C1022,P024,2023-05-06,2,29.99,0.0,East,Completed
ORD14068,C1100,P032,2022-08-12,2,34.99,0.0,East,Completed
ORD14069,C1025,P022,2023-08-18,2,11.99,0.0,East,Completed
ORD14070,C1112,P012,2022-01-22,1,44.99,0.0,West,Completed
ORD14071,C1099,P025,2022-06-10,1,24.99,0.1,South,Completed
ORD14072,C1186,P003,2022-01-12,1,54.99,0.2,North,Completed
ORD14073,C1004,P029,2022-05-14,4,199.99,0.0,South,Completed
ORD14074,C1023,P040,2023-07-05,1,27.99,0.0,West,Completed
ORD14075,C1122,P019,2023-11-09,4,9.99,0.0,North,Completed
ORD14076,C1039,P007,2022-08-15,1,210.0,0.0,West,Returned
ORD14077,C1130,P034,2022-02-02,2,39.99,0.0,North,Completed
ORD14078,C1194,P006,2023-11-25,1,129.99,0.0,North,Completed
ORD14079,C1027,P002,2023-07-08,2,34.99,0.0,North,Completed
ORD14080,C1171,P008,2022-01-15,1,89.99,0.0,East,Completed
ORD14081,C1000,P006,2023-02-07,1,129.99,0.0,West,Completed
ORD14082,C1071,P040,2022-01-07,1,27.99,0.0,South,Completed
ORD14083,C1104,P006,2023-04-13,1,129.99,0.0,South,Completed
ORD14084,C1069,P009,2023-07-11,1,49.99,0.0,East,Completed
ORD14085,C1004,P004,2022-03-31,1,79.99,0.0,South,Completed
ORD14086,C1138,P004,2022-11-16,1,79.99,0.1,South,Completed
ORD14087,C1045,P009,2022-07-03,3,49.99,0.0,West,Completed
ORD14088,C1151,P016,2023-01-14,1,54.99,0.15,South,Completed
ORD14089,C1137,P016,2023-04-20,4,54.99,0.0,South,Completed
ORD14090,C1136,P001,2023-04-01,1,19.99,0.0,North,Completed
ORD14091,C1184,P003,2022-08-20,2,54.99,0.0,West,Completed
ORD14092,C1082,P028,2023-03-18,2,59.99,0.1,West,Returned
ORD14093,C1087,P037,2023-06-22,3,49.99,0.0,South,Completed
ORD14094,C1093,P033,2022-01-05,2,59.99,0.0,West,Completed
ORD14095,C1160,P039,2022-04-25,2,22.99,0.15,East,Completed
ORD14096,C1183,P034,2023-07-18,1,39.99,0.0,West,Completed
ORD14097,C1145,P010,2023-04-20,2,39.99,0.0,East,Completed
ORD14098,C1023,P023,2022-04-07,1,22.99,0.0,West,Completed
ORD14099,C1193,P025,2022-12-14,4,24.99,0.0,East,Completed
ORD14100,C1183,P029,2023-12-18,2,199.99,0.2,West,Completed
ORD14101,C1032,P007,2022-06-08,2,210.0,0.0,East,Completed
ORD14102,C1071,P005,2023-06-06,1,99.99,0.0,South,Completed
ORD14103,C1114,P039,2022-02-24,2,22.99,0.0,South,Completed
ORD14104,C1151,P011,2023-05-04,1,159.99,0.1,South,Completed
ORD14105,C1001,P008,2023-07-04,1,89.99,0.0,East,Completed
ORD14106,C1104,P009,2022-05-19,2,49.99,0.15,South,Completed
ORD14107,C1023,P011,2022-10-13,1,159.99,,West,Completed
ORD14108,C1050,P034,2022-05-15,4,39.99,0.0,West,Completed
ORD14109,C1021,P002,2022-03-09,1,34.99,0.0,West,Completed
ORD14110,C1001,P009,2023-09-09,2,49.99,0.0,East,Completed
ORD14111,C1130,P025,2023-10-05,2,24.99,0.0,North,Completed
ORD14112,C1091,P022,2022-02-21,1,11.99,0.0,East,Completed
ORD14113,C1074,P021,2022-05-15,1,7.99,0.0,West,Completed
ORD14114,C1010,P010,2022-05-11,2,39.99,0.15,West,Completed
ORD14115,C1155,P029,2022-02-12,4,199.99,0.0,South,Completed
ORD14116,C1143,P006,2023-03-04,1,129.99,0.15,West,Completed
ORD14117,C1048,P040,2022-01-03,2,27.99,0.0,West,Completed
ORD14118,C1022,P005,2023-09-02,1,99.99,0.0,East,Completed
ORD14119,C1026,P009,2022-12-31,1,49.99,0.0,South,Completed
ORD14120,C1042,P013,2022-08-18,1,49.99,0.05,East,Completed
ORD14121,C1095,P034,2023-09-05,1,39.99,0.0,South,Completed
ORD14122,C1009,P009,2022-03-17,1,49.99,0.0,South,Completed
ORD14123,C1118,P017,2022-06-12,2,29.99,0.0,East,Completed
ORD14124,C1097,P030,2022-01-30,1,109.99,0.0,West,Completed
ORD14125,C1013,P030,2022-10-10,1,109.99,0.0,West,Completed
ORD14126,C1099,P004,2023-08-05,1,79.99,0.0,South,Completed
ORD14127,C1176,P019,2023-03-06,1,9.99,0.0,East,Completed
ORD14128,C1032,P001,2023-07-25,4,19.99,0.0,East,Completed
ORD14129,C1028,P017,2023-02-07,1,29.99,0.0,North,Completed
ORD14130,C1034,P006,2023-01-28,1,129.99,0.0,West,Completed
ORD14131,C1006,P025,2023-08-08,2,24.99,0.0,East,Completed
ORD14132,C1160,P029,2022-11-07,2,199.99,0.0,East,Completed
ORD14133,C1026,P034,2022-11-04,2,39.99,0.0,South,Completed
ORD14134,C1133,P034,2022-07-21,2,39.99,0.0,South,Completed
ORD14135,C1090,P011,2022-08-19,2,159.99,0.0,South,Completed
ORD14136,C1154,P003,2023-09-12,1,54.99,0.0,East,Completed
ORD14137,C1103,P031,2022-06-22,1,49.99,0.0,North,Completed
ORD14138,C1164,P037,2022-04-01,1,49.99,0.0,West,Completed
ORD14139,C1139,P006,2023-02-25,2,129.99,0.0,North,Completed
ORD14140,C1004,P012,2023-11-02,2,44.99,0.0,South,Completed
ORD14141,C1102,P007,2022-04-14,2,210.0,0.0,East,Completed
ORD14142,C1025,P016,2022-02-10,2,54.99,0.0,East,Completed
ORD14143,C1152,P040,2023-12-05,2,27.99,0.0,East,Completed
ORD14144,C1151,P029,2022-06-01,2,199.99,0.0,South,Completed
ORD14145,C1121,P039,2023-12-30,1,22.99,0.0,North,Completed
ORD14146,C1126,P032,2022-09-27,1,34.99,0.0,West,Completed
ORD14147,C1188,P035,2022-05-18,2,29.99,0.0,East,Completed
ORD14148,C1076,P003,2023-04-17,5,54.99,0.15,West,Completed
ORD14149,C1033,P002,2023-01-09,2,34.99,0.15,North,Completed
ORD14150,C1022,P005,2022-02-05,3,99.99,0.0,East,Returned
ORD14151,C1071,P015,2023-01-10,3,24.99,0.0,South,Completed
ORD14152,C1142,P006,2023-01-18,5,129.99,0.0,East,Completed
ORD14153,C1133,P024,2023-02-04,4,29.99,0.0,South,Completed
ORD14154,C1110,P034,2022-12-05,3,39.99,0.0,South,Completed
ORD14155,C1023,P005,2022-10-02,2,99.99,0.0,West,Completed
ORD14156,C1087,P004,2022-12-10,4,79.99,0.0,South,Completed
ORD14157,C1112,P010,2023-01-15,2,39.99,0.0,West,Completed
ORD14158,C1057,P005,2023-01-31,4,99.99,0.0,West,Completed
ORD14159,C1070,P017,2022-03-07,1,29.99,0.0,East,Completed
ORD14160,C1113,P005,2022-07-01,1,99.99,0.0,North,Completed
ORD14161,C1025,P001,2022-01-09,2,19.99,0.0,East,Completed
ORD14162,C1002,P033,2022-11-10,2,59.99,0.0,West,Completed
ORD14163,C1011,P025,2023-02-13,2,24.99,0.15,South,Completed
ORD14164,C1172,P003,2023-02-11,1,54.99,0.0,North,Returned
ORD14165,C1088,P038,2022-09-03,1,64.99,0.0,North,Completed
ORD14166,C1165,P013,2022-09-03,1,49.99,0.0,North,Completed
ORD14167,C1152,P031,2022-09-30,1,49.99,0.15,East,Returned
ORD14168,C1072,P033,2023-11-15,5,59.99,0.0,West,Completed
ORD14169,C1094,P014,2022-09-11,3,89.99,0.0,East,Completed
ORD14170,C1199,P031,2022-04-30,1,49.99,0.0,East,Completed
ORD14171,C1074,P001,2022-02-27,1,19.99,0.0,West,Completed
ORD14172,C1123,P024,2023-04-14,1,29.99,0.0,North,Completed
ORD14173,C1128,P038,2022-01-19,1,64.99,0.0,North,Completed
ORD14174,C1171,P012,2023-05-23,4,44.99,0.0,East,Completed
ORD14175,C1013,P012,2022-05-26,4,44.99,0.2,West,Completed
ORD14176,C1137,P017,2023-07-25,1,29.99,0.15,South,Completed
ORD14177,C1107,P012,2023-11-05,1,44.99,0.0,East,Completed
ORD14178,C1059,P008,2023-06-02,3,89.99,0.0,North,Completed
ORD14179,C1100,P005,2023-10-29,4,99.99,0.0,East,Returned
ORD14180,C1071,P009,2022-07-18,2,49.99,0.05,South,Completed
ORD14181,C1115,P002,2023-02-25,3,34.99,0.0,North,Completed
ORD14182,C1164,P015,2022-08-16,4,24.99,0.0,West,Completed
ORD14183,C1133,P024,2023-03-17,1,29.99,0.0,South,Completed
ORD14184,C1059,P012,2023-04-25,1,44.99,0.0,North,Returned
ORD14185,C1190,P027,2022-02-17,4,9.99,0.0,West,Completed
ORD14186,C1192,P026,2022-06-06,3,19.99,0.0,North,Returned
ORD14187,C1034,P002,2023-01-12,1,34.99,0.0,West,Completed
ORD14188,C1114,P009,2022-02-07,1,49.99,0.1,South,Completed
ORD14189,C1054,P030,2022-03-09,1,109.99,0.0,North,Completed
ORD14190,C1075,P009,2022-07-19,1,49.99,0.15,West,Completed
ORD14191,C1168,P031,2023-08-11,2,49.99,0.1,West,Completed
ORD14192,C1074,P031,2023-06-26,3,49.99,0.0,West,Completed
ORD14193,C1168,P011,2022-06-18,4,159.99,0.1,West,Completed
ORD14194,C1014,P001,2022-12-21,1,19.99,0.0,East,Completed
ORD14195,C1103,P009,2022-06-30,4,49.99,0.1,North,Completed
ORD14196,C1199,P028,2023-10-09,3,59.99,0.0,East,Completed
ORD14197,C1151,P037,2023-01-18,5,49.99,0.0,South,Completed
ORD14198,C1176,P009,2023-11-07,2,49.99,0.0,East,Completed
ORD14199,C1033,P026,2022-06-04,2,19.99,0.0,North,Completed
ORD14200,C1076,P012,2023-12-18,2,44.99,0.0,West,Completed
ORD14201,C1125,P034,2022-06-28,1,39.99,0.0,West,Completed
ORD14202,C1084,P028,2023-12-12,3,59.99,0.0,West,Completed
ORD14203,C1053,P023,2022-12-29,1,22.99,0.2,East,Completed
ORD14204,C1000,P032,2022-12-25,5,34.99,0.0,West,Completed
ORD14205,C1008,P024,2022-02-20,2,29.99,0.0,South,Completed
ORD14206,C1011,P007,2023-02-03,2,210.0,0.0,South,Completed
ORD14207,C1100,P011,2023-06-02,3,159.99,0.0,East,Completed
ORD14208,C1038,P009,2022-02-09,1,49.99,0.0,East,Completed
ORD14209,C1145,P021,2022-04-13,1,7.99,0.0,East,Completed
ORD14210,C1015,P026,2023-07-21,1,19.99,0.0,East,Completed
ORD14211,C1012,P015,2023-10-10,5,24.99,0.0,West,Completed
ORD14212,C1051,P016,2023-05-20,2,54.99,0.0,South,Completed
ORD14213,C1051,P039,2023-12-26,3,22.99,0.0,South,Completed
ORD14214,C1064,P007,2023-02-17,1,210.0,0.0,East,Completed
ORD14215,C1055,P034,2022-05-15,1,39.99,0.0,East,Completed
ORD14216,C1125,P025,2023-12-09,5,24.99,0.1,West,Completed
ORD14217,C1181,P034,2023-06-05,1,39.99,0.15,West,Completed
ORD14218,C1147,P006,2022-06-07,1,129.99,0.0,West,Completed
ORD14219,C1166,P006,2023-08-03,1,129.99,0.0,South,Completed
ORD14220,C1148,P022,2023-10-09,3,11.99,0.15,East,Completed
ORD14221,C1151,P014,2023-01-22,1,89.99,0.0,South,Completed
ORD14222,C1126,P037,2022-12-12,1,49.99,0.0,West,Completed
ORD14223,C1021,P008,2022-09-06,3,89.99,0.0,West,Completed
ORD14224,C1121,P038,2022-09-08,1,64.99,0.0,North,Completed
ORD14225,C1019,P001,2022-10-06,1,19.99,0.0,North,Completed
ORD14226,C1012,P002,2022-08-30,1,34.99,0.0,West,Completed
ORD14227,C1180,P025,2023-07-27,4,24.99,0.0,West,Completed
ORD14228,C1134,P014,2022-11-28,1,89.99,0.0,East,Completed
ORD14229,C1154,P005,2023-01-30,1,99.99,0.0,East,Completed
ORD14230,C1078,P013,2022-10-21,2,49.99,0.2,East,Completed
ORD14231,C1023,P011,2023-01-31,1,159.99,0.0,West,Completed
ORD14232,C1065,P001,2022-02-16,1,19.99,0.0,West,Returned
ORD14233,C1028,P027,2022-06-28,4,9.99,0.0,North,Completed
ORD14234,C1004,P036,2023-03-15,5,39.99,0.0,South,Returned
ORD14235,C1018,P029,2023-11-21,1,199.99,0.0,North,Returned
ORD14236,C1177,P036,2023-11-18,1,39.99,0.0,East,Completed
ORD14237,C1171,P008,2022-08-05,2,89.99,0.0,East,Completed
ORD14238,C1069,P011,2022-07-09,1,159.99,0.0,East,Completed
ORD14239,C1028,P001,2022-01-19,1,19.99,0.0,North,Completed
ORD14240,C1171,P015,2022-01-16,1,24.99,0.0,East,Completed
ORD14241,C1120,P035,2022-05-20,2,29.99,0.15,East,Returned
ORD14242,C1132,P023,2022-07-26,2,22.99,0.0,West,Completed
ORD14243,C1154,P004,2023-09-28,1,79.99,0.0,East,Completed
ORD14244,C1074,P038,2023-02-20,1,64.99,0.0,West,Completed
ORD14245,C1182,P033,2022-03-17,1,59.99,0.0,West,Completed
ORD14246,C1090,P032,2022-03-23,3,34.99,0.0,South,Completed
ORD14247,C1011,P004,2023-03-25,2,79.99,0.0,South,Returned
ORD14248,C1083,P012,2022-12-14,2,44.99,0.0,East,Completed
ORD14249,C1052,P009,2023-05-02,2,49.99,0.0,South,Completed
ORD14250,C1032,P013,2023-10-15,4,49.99,0.0,East,Completed
ORD14251,C1156,P020,2023-12-17,2,6.99,0.0,South,Completed
ORD14252,C1023,P013,2023-10-08,3,49.99,0.0,West,Completed
ORD14253,C1139,P014,2023-06-09,2,89.99,0.0,North,Completed
ORD14254,C1078,P018,2022-07-06,1,14.99,0.1,East,Completed
ORD14255,C1192,P003,2022-03-12,1,54.99,0.15,North,Completed
ORD14256,C1078,P011,2023-01-23,1,159.99,0.2,East,Completed
ORD14257,C1114,P005,2022-10-18,1,99.99,,South,Returned
ORD14258,C1034,P008,2023-03-07,5,89.99,0.0,West,Completed
ORD14259,C1189,P026,2023-07-12,2,19.99,0.0,North,Completed
ORD14260,C1130,P030,2023-08-10,1,109.99,0.0,North,Completed
ORD14261,C1026,P032,2022-04-02,1,34.99,0.15,South,Completed
ORD14262,C1118,P009,2022-02-04,1,49.99,0.0,East,Returned
ORD14263,C1161,P029,2022-09-08,1,199.99,0.0,South,Completed
ORD14264,C1167,P004,2022-02-08,2,79.99,0.0,West,Completed
ORD14265,C1192,P038,2023-03-13,2,64.99,0.0,North,Completed
ORD14266,C1074,P002,2022-04-23,4,34.99,0.0,West,Completed
ORD14267,C1033,P040,2023-08-06,2,27.99,0.1,North,Returned
ORD14268,C1111,P009,2023-01-15,2,49.99,0.0,North,Completed
ORD14269,C1058,P007,2022-12-25,1,210.0,0.0,South,Completed
ORD14270,C1131,P011,2023-11-22,1,159.99,0.0,North,Completed
ORD14271,C1192,P022,2022-11-18,2,11.99,0.0,North,Completed
ORD14272,C1156,P008,2023-07-28,3,89.99,0.0,South,Completed
ORD14273,C1017,P013,2022-12-24,4,49.99,0.0,North,Completed
ORD14274,C1065,P006,2022-11-02,5,129.99,0.0,West,Completed
ORD14275,C1189,P012,2022-10-27,2,44.99,0.15,North,Completed
ORD14276,C1034,P006,2022-11-09,2,129.99,0.0,West,Completed
ORD14277,C1056,P040,2023-08-27,1,27.99,0.0,West,Completed
ORD14278,C1053,P009,2022-09-22,1,49.99,0.0,East,Completed
ORD14279,C1130,P008,2022-10-04,4,89.99,0.0,North,Completed
ORD14280,C1043,P005,2023-11-24,3,99.99,0.0,East,Completed
ORD14281,C1065,P003,2022-08-18,1,54.99,0.0,West,Completed
ORD14282,C1004,P029,2023-09-12,2,199.99,0.0,South,Completed
ORD14283,C1028,P028,2023-08-13,2,59.99,0.0,North,Completed
ORD14284,C1158,P015,2023-06-19,2,24.99,0.0,West,Completed
ORD14285,C1064,P004,2022-06-11,1,79.99,0.2,East,Completed
ORD14286,C1147,P017,2023-12-09,1,29.99,0.0,West,Completed
ORD14287,C1129,P001,2023-05-06,1,19.99,0.0,East,Completed
ORD14288,C1183,P002,2022-07-17,1,34.99,0.0,West,Completed
ORD14289,C1075,P011,2022-12-11,1,159.99,0.0,West,Completed
ORD14290,C1000,P013,2022-05-09,1,49.99,0.15,West,Completed
ORD14291,C1149,P030,2023-03-20,3,109.99,0.0,South,Completed
ORD14292,C1174,P013,2023-09-18,1,49.99,0.05,North,Completed
ORD14293,C1125,P003,2022-12-31,1,54.99,0.0,West,Completed
ORD14294,C1098,P005,2023-04-18,1,99.99,0.0,North,Completed
ORD14295,C1075,P009,2023-12-25,2,49.99,0.15,West,Completed
ORD14296,C1086,P016,2023-04-28,5,54.99,0.0,East,Completed
ORD14297,C1178,P010,2022-03-22,4,39.99,0.0,East,Completed
ORD14298,C1194,P027,2022-09-25,2,9.99,0.0,North,Completed
ORD14299,C1102,P019,2023-12-14,1,9.99,0.0,East,Completed
ORD14300,C1021,P031,2022-08-17,4,49.99,0.0,West,Returned
ORD14301,C1114,P039,2022-07-29,1,22.99,0.2,South,Completed
ORD14302,C1125,P031,2023-11-18,2,49.99,0.1,West,Completed
ORD14303,C1158,P009,2023-04-14,1,49.99,0.0,West,Completed
ORD14304,C1051,P011,2022-04-21,1,159.99,0.0,South,Completed
ORD14305,C1093,P007,2023-08-17,1,210.0,0.0,West,Completed
ORD14306,C1177,P015,2023-11-05,1,24.99,0.0,East,Completed
ORD14307,C1193,P030,2022-02-03,2,109.99,0.0,East,Completed
ORD14308,C1109,P037,2022-11-18,2,49.99,0.0,East,Completed
ORD14309,C1101,P033,2022-10-15,1,59.99,0.0,West,Returned
ORD14310,C1074,P010,2023-11-01,1,39.99,0.0,West,Completed
ORD14311,C1084,P015,2022-10-20,1,24.99,0.0,West,Completed
ORD14312,C1109,P013,2022-11-06,1,49.99,0.0,East,Completed
ORD14313,C1063,P035,2023-07-04,3,29.99,0.0,North,Completed
ORD14314,C1116,P011,2022-06-17,1,159.99,0.0,North,Completed
ORD14315,C1128,P028,2023-03-09,1,59.99,0.15,North,Completed
ORD14316,C1191,P013,2022-06-13,1,49.99,0.1,East,Completed
ORD14317,C1024,P011,2022-08-28,1,159.99,0.15,West,Completed
ORD14318,C1096,P034,2022-04-21,1,39.99,0.0,North,Completed
ORD14319,C1079,P037,2022-08-13,1,49.99,0.0,West,Completed
ORD14320,C1097,P039,2023-12-10,1,22.99,0.0,West,Completed
ORD14321,C1002,P034,2023-01-09,4,39.99,0.2,West,Completed
ORD14322,C1184,P038,2023-05-05,2,64.99,0.0,West,Completed
ORD14323,C1002,P005,2022-09-13,-1,99.99,0.15,West,Completed
ORD14324,C1129,P001,2022-08-04,1,19.99,0.0,East,Completed
ORD14325,C1013,P006,2022-08-25,2,129.99,0.0,West,Completed
ORD14326,C1102,P015,2023-05-15,1,24.99,0.15,East,Completed
ORD14327,C1009,P005,2022-05-15,1,99.99,0.0,South,Completed
ORD14328,C1100,P017,2023-08-19,3,29.99,0.0,East,Completed
ORD14329,C1030,P010,2022-01-17,1,39.99,0.0,East,Completed
ORD14330,C1179,P040,2023-11-09,3,27.99,0.0,North,Completed
ORD14331,C1195,P033,2022-03-01,1,59.99,0.0,East,Completed
ORD14332,C1079,P022,2022-09-23,2,11.99,0.0,West,Completed
ORD14333,C1084,P019,2022-04-15,3,9.99,0.0,West,Completed
ORD14334,C1064,P017,2023-05-23,1,29.99,0.0,East,Completed
ORD14335,C1104,P001,2023-09-08,4,19.99,0.15,South,Returned
ORD14336,C1155,P001,2023-01-04,2,19.99,0.0,South,Completed
ORD14337,C1059,P001,2023-03-28,1,19.99,0.0,North,Completed
ORD14338,C1076,P002,2022-12-14,2,34.99,0.0,West,Completed
ORD14339,C1180,P011,2022-11-21,2,159.99,0.0,West,Completed
ORD14340,C1092,P009,2023-12-06,1,49.99,0.0,South,Completed
ORD14341,C1124,P028,2023-12-31,1,59.99,0.0,North,Completed
ORD14342,C1128,P026,2022-09-11,1,19.99,0.0,North,Completed
ORD14343,C1180,P032,2022-03-20,3,34.99,0.05,West,Completed
ORD14344,C1134,P006,2022-02-18,1,129.99,0.0,East,Completed
ORD14345,C1125,P013,2022-08-30,2,49.99,0.0,West,Completed
ORD14346,C1143,P031,2023-09-21,1,49.99,0.0,West,Completed
ORD14347,C1148,P031,2022-03-17,1,49.99,0.2,East,Completed
ORD14348,C1013,P001,2022-02-06,3,19.99,,West,Completed
ORD14349,C1051,P034,2022-12-27,1,39.99,0.0,South,Completed
ORD14350,C1163,P022,2023-12-13,1,11.99,0.0,South,Completed
ORD14351,C1139,P025,2022-04-23,1,24.99,0.1,North,Completed
ORD14352,C1187,P031,2023-02-02,2,49.99,0.0,East,Completed
ORD14353,C1123,P021,2022-07-06,1,7.99,0.0,North,Completed
ORD14354,C1043,P020,2022-05-28,1,6.99,0.15,East,Completed
ORD14355,C1086,P005,2022-09-24,2,99.99,0.0,East,Completed
ORD14356,C1159,P013,2022-07-16,4,49.99,0.0,North,Returned
ORD14357,C1193,P008,2023-07-07,3,89.99,0.15,East,Completed
ORD14358,C1097,P012,2023-03-30,4,44.99,0.0,West,Completed
ORD14359,C1025,P011,2023-06-16,1,159.99,0.0,East,Completed
ORD14360,C1058,P005,2022-01-13,1,99.99,0.1,South,Returned
ORD14361,C1056,P007,2023-01-19,2,210.0,0.0,West,Completed
ORD14362,C1146,P001,2022-12-24,1,19.99,0.0,East,Completed
ORD14363,C1121,P027,2023-11-30,1,9.99,0.1,North,Completed
ORD14364,C1097,P035,2023-10-12,2,29.99,0.15,West,Completed
ORD14365,C1141,P026,2022-10-02,1,19.99,0.0,East,Completed
ORD14366,C1038,P028,2022-06-24,1,59.99,0.0,East,Completed
ORD14367,C1164,P010,2023-03-05,1,39.99,0.0,West,Completed
ORD14368,C1043,P010,2022-05-26,3,39.99,0.15,East,Completed
ORD14369,C1147,P011,2022-06-11,1,159.99,0.0,West,Returned
ORD14370,C1147,P004,2023-02-25,1,79.99,0.15,West,Completed
ORD14371,C1159,P007,2023-11-12,2,210.0,0.0,North,Completed
ORD14372,C1048,P017,2023-04-20,2,29.99,0.0,West,Completed
ORD14373,C1015,P001,2022-06-26,3,19.99,0.0,East,Completed
ORD14374,C1051,P015,2022-07-04,1,24.99,0.0,South,Completed
ORD14375,C1180,P031,2022-09-23,2,49.99,0.15,West,Completed
ORD14376,C1098,P001,2022-07-29,2,19.99,0.0,North,Completed
ORD14377,C1106,P024,2022-02-11,1,29.99,0.0,West,Completed
ORD14378,C1071,P003,2022-08-18,2,54.99,0.05,South,Completed
ORD14379,C1055,P028,2022-06-05,1,59.99,0.0,East,Completed
ORD14380,C1073,P030,2023-01-17,2,109.99,0.0,North,Completed
ORD14381,C1066,P005,2022-04-26,2,99.99,0.0,South,Completed
ORD14382,C1088,P012,2023-07-11,1,44.99,0.0,North,Completed
ORD14383,C1003,P004,2022-01-09,1,79.99,0.0,East,Completed
ORD14384,C1036,P004,2022-09-26,2,79.99,0.15,North,Completed
ORD14385,C1071,P038,2022-05-17,3,64.99,0.0,South,Returned
ORD14386,C1102,P018,2023-02-02,1,14.99,0.0,East,Completed
ORD14387,C1074,P009,2023-05-25,1,49.99,0.0,West,Completed
ORD14388,C1005,P013,2022-11-18,2,49.99,0.0,East,Completed
ORD14389,C1097,P005,2023-10-16,1,99.99,0.0,West,Completed
ORD14390,C1152,P013,2022-11-15,3,49.99,0.2,East,Completed
ORD14391,C1071,P004,2022-08-11,1,79.99,0.1,South,Completed
ORD14392,C1109,P027,2023-03-23,3,9.99,0.1,East,Completed
ORD14393,C1056,P006,2022-11-09,2,129.99,0.1,West,Completed
ORD14394,C1103,P005,2023-06-29,1,99.99,0.0,North,Completed
ORD14395,C1132,P017,2023-05-13,4,29.99,0.0,West,Completed
ORD14396,C1018,P001,2023-12-18,3,19.99,0.2,North,Completed
ORD14397,C1122,P008,2023-02-21,2,89.99,0.0,North,Completed
ORD14398,C1018,P027,2023-08-13,2,9.99,0.1,North,Completed
ORD14399,C1065,P012,2022-07-23,1,44.99,0.0,West,Returned
ORD14400,C1046,P018,2023-03-19,1,14.99,0.1,North,Completed
ORD14401,C1062,P038,2022-03-05,1,64.99,0.0,South,Completed
ORD14402,C1140,P004,2023-07-07,1,79.99,0.0,East,Completed
ORD14403,C1084,P010,2022-04-09,1,39.99,0.0,West,Completed
ORD14404,C1106,P031,2022-07-03,1,49.99,0.0,West,Completed
ORD14405,C1114,P002,2023-07-18,2,34.99,0.0,South,Completed
ORD14406,C1129,P001,2022-06-15,4,19.99,0.0,East,Completed
ORD14407,C1154,P021,2023-11-07,3,7.99,0.0,East,Completed
ORD14408,C1063,P008,2023-04-07,1,89.99,0.0,North,Completed
ORD14409,C1158,P028,2023-04-14,3,59.99,0.0,West,Completed
ORD14410,C1073,P008,2022-07-01,3,89.99,0.0,North,Completed
ORD14411,C1110,P001,2023-05-29,2,19.99,0.0,South,Completed
ORD14412,C1018,P004,2022-07-28,1,79.99,0.0,North,Completed
ORD14413,C1037,P014,2022-03-27,2,89.99,0.0,West,Completed
ORD14414,C1197,P020,2023-07-10,4,6.99,0.0,North,Completed
ORD14415,C1013,P014,2022-07-01,1,89.99,0.2,West,Completed
ORD14416,C1099,P004,2022-04-22,1,79.99,0.1,South,Completed
ORD14417,C1181,P011,2022-06-10,1,159.99,0.0,West,Completed
