order_id,customer_id,product_id,order_date,quantity,unit_price,discount,region,status,revenue
ORD14158,C1057,P005,2023-01-31,4,99.99,0.0,West,Completed,399.96
ORD14159,C1070,P017,2022-03-07,1,29.99,0.0,East,Completed,29.99
ORD14160,C1113,P005,2022-07-01,1,99.99,0.0,North,Completed,99.99
ORD14161,C1025,P001,2022-01-09,2,19.99,0.0,East,Completed,39.98
ORD14162,C1002,P033,2022-11-10,2,59.99,0.0,West,Completed,119.98
ORD14163,C1011,P025,2023-02-13,2,24.99,0.15,South,Completed,42.483
ORD14164,C1172,P003,2023-02-11,1,54.99,0.0,North,Returned,54.99
ORD14165,C1088,P038,2022-09-03,1,64.99,0.0,North,Completed,64.99
ORD14166,C1165,P013,2022-09-03,1,49.99,0.0,North,Completed,49.99
ORD14167,C1152,P031,2022-09-30,1,49.99,0.15,East,Returned,42.4915
ORD14168,C1072,P033,2023-11-15,5,59.99,0.0,West,Completed,299.95
ORD14169,C1094,P014,2022-09-11,3,89.99,0.0,East,Completed,269.96999999999997
ORD14170,C1199,P031,2022-04-30,1,49.99,0.0,East,Completed,49.99
ORD14171,C1074,P001,2022-02-27,1,19.99,0.0,West,Completed,19.99
ORD14172,C1123,P024,2023-04-14,1,29.99,0.0,North,Completed,29.99
ORD14173,C1128,P038,2022-01-19,1,64.99,0.0,North,Completed,64.99
ORD14174,C1171,P012,2023-05-23,4,44.99,0.0,East,Completed,179.96
ORD14175,C1013,P012,2022-05-26,4,44.99,0.2,West,Completed,143.96800000000002
ORD14176,C1137,P017,2023-07-25,1,29.99,0.15,South,Completed,25.4915
ORD14177,C1107,P012,2023-11-05,1,44.99,0.0,East,Completed,44.99
ORD14178,C1059,P008,2023-06-02,3,89.99,0.0,North,Completed,269.96999999999997
ORD14179,C1100,P005,2023-10-29,4,99.99,0.0,East,Returned,399.96
ORD14180,C1071,P009,2022-07-18,2,49.99,0.05,South,Completed,94.981
ORD14181,C1115,P002,2023-02-25,3,34.99,0.0,North,Completed,104.97
ORD14182,C1164,P015,2022-08-16,4,24.99,0.0,West,Completed,99.96
ORD14183,C1133,P024,2023-03-17,1,29.99,0.0,South,Completed,29.99
ORD14184,C1059,P012,2023-04-25,1,44.99,0.0,North,Returned,44.99
ORD14185,C1190,P027,2022-02-17,4,9.99,0.0,West,Completed,39.96
ORD14186,C1192,P026,2022-06-06,3,19.99,0.0,North,Returned,59.97
ORD14187,C1034,P002,2023-01-12,1,34.99,0.0,West,Completed,34.99
ORD14188,C1114,P009,2022-02-07,1,49.99,0.1,South,Completed,44.991
ORD14189,C1054,P030,2022-03-09,1,109.99,0.0,North,Completed,109.99
ORD14190,C1075,P009,2022-07-19,1,49.99,0.15,West,Completed,42.4915
ORD14191,C1168,P031,2023-08-11,2,49.99,0.1,West,Completed,89.982
ORD14192,C1074,P031,2023-06-26,3,49.99,0.0,West,Completed,149.97
ORD14193,C1168,P011,2022-06-18,4,159.99,0.1,West,Completed,575.964
ORD14194,C1014,P001,2022-12-21,1,19.99,0.0,East,Completed,19.99
ORD14195,C1103,P009,2022-06-30,4,49.99,0.1,North,Completed,179.964
ORD14196,C1199,P028,2023-10-09,3,59.99,0.0,East,Completed,179.97
ORD14197,C1151,P037,2023-01-18,5,49.99,0.0,South,Completed,249.95000000000002
ORD14198,C1176,P009,2023-11-07,2,49.99,0.0,East,Completed,99.98
ORD14199,C1033,P026,2022-06-04,2,19.99,0.0,North,Completed,39.98
ORD14200,C1076,P012,2023-12-18,2,44.99,0.0,West,Completed,89.98
ORD14201,C1125,P034,2022-06-28,1,39.99,0.0,West,Completed,39.99
ORD14202,C1084,P028,2023-12-12,3,59.99,0.0,West,Completed,179.97
ORD14203,C1053,P023,2022-12-29,1,22.99,0.2,East,Completed,18.392
ORD14204,C1000,P032,2022-12-25,5,34.99,0.0,West,Completed,174.95000000000002
ORD14205,C1008,P024,2022-02-20,2,29.99,0.0,South,Completed,59.98
ORD14206,C1011,P007,2023-02-03,2,210.0,0.0,South,Completed,420.0
ORD14207,C1100,P011,2023-06-02,3,159.99,0.0,East,Completed,479.97
ORD14208,C1038,P009,2022-02-09,1,49.99,0.0,East,Completed,49.99
ORD14209,C1145,P021,2022-04-13,1,7.99,0.0,East,Completed,7.99
ORD14210,C1015,P026,2023-07-21,1,19.99,0.0,East,Completed,19.99
ORD14211,C1012,P015,2023-10-10,5,24.99,0.0,West,Completed,124.94999999999999
ORD14212,C1051,P016,2023-05-20,2,54.99,0.0,South,Completed,109.98
ORD14213,C1051,P039,2023-12-26,3,22.99,0.0,South,Completed,68.97
ORD14214,C1064,P007,2023-02-17,1,210.0,0.0,East,Completed,210.0
ORD14215,C1055,P034,2022-05-15,1,39.99,0.0,East,Completed,39.99
ORD14216,C1125,P025,2023-12-09,5,24.99,0.1,West,Completed,112.455
ORD14217,C1181,P034,2023-06-05,1,39.99,0.15,West,Completed,33.9915
ORD14218,C1147,P006,2022-06-07,1,129.99,0.0,West,Completed,129.99
ORD14219,C1166,P006,2023-08-03,1,129.99,0.0,South,Completed,129.99
ORD14220,C1148,P022,2023-10-09,3,11.99,0.15,East,Completed,30.574499999999997
ORD14221,C1151,P014,2023-01-22,1,89.99,0.0,South,Completed,89.99
ORD14222,C1126,P037,2022-12-12,1,49.99,0.0,West,Completed,49.99
ORD14223,C1021,P008,2022-09-06,3,89.99,0.0,West,Completed,269.96999999999997
ORD14224,C1121,P038,2022-09-08,1,64.99,0.0,North,Completed,64.99
ORD14225,C1019,P001,2022-10-06,1,19.99,0.0,North,Completed,19.99
ORD14226,C1012,P002,2022-08-30,1,34.99,0.0,West,Completed,34.99
ORD14227,C1180,P025,2023-07-27,4,24.99,0.0,West,Completed,99.96
ORD14228,C1134,P014,2022-11-28,1,89.99,0.0,East,Completed,89.99
ORD14229,C1154,P005,2023-01-30,1,99.99,0.0,East,Completed,99.99
ORD14230,C1078,P013,2022-10-21,2,49.99,0.2,East,Completed,79.98400000000001
ORD14231,C1023,P011,2023-01-31,1,159.99,0.0,West,Completed,159.99
ORD14232,C1065,P001,2022-02-16,1,19.99,0.0,West,Returned,19.99
ORD14233,C1028,P027,2022-06-28,4,9.99,0.0,North,Completed,39.96
ORD14234,C1004,P036,2023-03-15,5,39.99,0.0,South,Returned,199.95000000000002
ORD14235,C1018,P029,2023-11-21,1,199.99,0.0,North,Returned,199.99
ORD14236,C1177,P036,2023-11-18,1,39.99,0.0,East,Completed,39.99
ORD14237,C1171,P008,2022-08-05,2,89.99,0.0,East,Completed,179.98
ORD14238,C1069,P011,2022-07-09,1,159.99,0.0,East,Completed,159.99
ORD14239,C1028,P001,2022-01-19,1,19.99,0.0,North,Completed,19.99
ORD14240,C1171,P015,2022-01-16,1,24.99,0.0,East,Completed,24.99
ORD14241,C1120,P035,2022-05-20,2,29.99,0.15,East,Returned,50.983
ORD14242,C1132,P023,2022-07-26,2,22.99,0.0,West,Completed,45.98
ORD14243,C1154,P004,2023-09-28,1,79.99,0.0,East,Completed,79.99
ORD14244,C1074,P038,2023-02-20,1,64.99,0.0,West,Completed,64.99
ORD14245,C1182,P033,2022-03-17,1,59.99,0.0,West,Completed,59.99
ORD14246,C1090,P032,2022-03-23,3,34.99,0.0,South,Completed,104.97
ORD14247,C1011,P004,2023-03-25,2,79.99,0.0,South,Returned,159.98
ORD14248,C1083,P012,2022-12-14,2,44.99,0.0,East,Completed,89.98
ORD14249,C1052,P009,2023-05-02,2,49.99,0.0,South,Completed,99.98
ORD14250,C1032,P013,2023-10-15,4,49.99,0.0,East,Completed,199.96
ORD14251,C1156,P020,2023-12-17,2,6.99,0.0,South,Completed,13.98
ORD14252,C1023,P013,2023-10-08,3,49.99,0.0,West,Completed,149.97
ORD14253,C1139,P014,2023-06-09,2,89.99,0.0,North,Completed,179.98
ORD14254,C1078,P018,2022-07-06,1,14.99,0.1,East,Completed,13.491
ORD14255,C1192,P003,2022-03-12,1,54.99,0.15,North,Completed,46.7415
ORD14256,C1078,P011,2023-01-23,1,159.99,0.2,East,Completed,127.99200000000002
ORD14257,C1114,P005,2022-10-18,1,99.99,0.0,South,Returned,99.99
ORD14258,C1034,P008,2023-03-07,5,89.99,0.0,West,Completed,449.95
ORD14259,C1189,P026,2023-07-12,2,19.99,0.0,North,Completed,39.98
ORD14260,C1130,P030,2023-08-10,1,109.99,0.0,North,Completed,109.99
ORD14261,C1026,P032,2022-04-02,1,34.99,0.15,South,Completed,29.741500000000002
ORD14262,C1118,P009,2022-02-04,1,49.99,0.0,East,Returned,49.99
ORD14263,C1161,P029,2022-09-08,1,199.99,0.0,South,Completed,199.99
ORD14264,C1167,P004,2022-02-08,2,79.99,0.0,West,Completed,159.98
ORD14265,C1192,P038,2023-03-13,2,64.99,0.0,North,Completed,129.98
ORD14266,C1074,P002,2022-04-23,4,34.99,0.0,West,Completed,139.96
ORD14267,C1033,P040,2023-08-06,2,27.99,0.1,North,Returned,50.382
ORD14268,C1111,P009,2023-01-15,2,49.99,0.0,North,Completed,99.98
ORD14269,C1058,P007,2022-12-25,1,210.0,0.0,South,Completed,210.0
ORD14270,C1131,P011,2023-11-22,1,159.99,0.0,North,Completed,159.99
ORD14271,C1192,P022,2022-11-18,2,11.99,0.0,North,Completed,23.98
ORD14272,C1156,P008,2023-07-28,3,89.99,0.0,South,Completed,269.96999999999997
ORD14273,C1017,P013,2022-12-24,4,49.99,0.0,North,Completed,199.96
ORD14274,C1065,P006,2022-11-02,5,129.99,0.0,West,Completed,649.95
ORD14275,C1189,P012,2022-10-27,2,44.99,0.15,North,Completed,76.483
ORD14276,C1034,P006,2022-11-09,2,129.99,0.0,West,Completed,259.98
ORD14277,C1056,P040,2023-08-27,1,27.99,0.0,West,Completed,27.99
ORD14278,C1053,P009,2022-09-22,1,49.99,0.0,East,Completed,49.99
ORD14279,C1130,P008,2022-10-04,4,89.99,0.0,North,Completed,359.96
ORD14280,C1043,P005,2023-11-24,3,99.99,0.0,East,Completed,299.96999999999997
ORD14281,C1065,P003,2022-08-18,1,54.99,0.0,West,Completed,54.99
ORD14282,C1004,P029,2023-09-12,2,199.99,0.0,South,Completed,399.98
ORD14283,C1028,P028,2023-08-13,2,59.99,0.0,North,Completed,119.98
ORD14284,C1158,P015,2023-06-19,2,24.99,0.0,West,Completed,49.98
ORD14285,C1064,P004,2022-06-11,1,79.99,0.2,East,Completed,63.992
ORD14286,C1147,P017,2023-12-09,1,29.99,0.0,West,Completed,29.99
ORD14287,C1129,P001,2023-05-06,1,19.99,0.0,East,Completed,19.99
ORD14288,C1183,P002,2022-07-17,1,34.99,0.0,West,Completed,34.99
ORD14289,C1075,P011,2022-12-11,1,159.99,0.0,West,Completed,159.99
ORD14290,C1000,P013,2022-05-09,1,49.99,0.15,West,Completed,42.4915
ORD14291,C1149,P030,2023-03-20,3,109.99,0.0,South,Completed,329.96999999999997
ORD14292,C1174,P013,2023-09-18,1,49.99,0.05,North,Completed,47.4905
ORD14293,C1125,P003,2022-12-31,1,54.99,0.0,West,Completed,54.99
ORD14294,C1098,P005,2023-04-18,1,99.99,0.0,North,Completed,99.99
ORD14295,C1075,P009,2023-12-25,2,49.99,0.15,West,Completed,84.983
ORD14296,C1086,P016,2023-04-28,5,54.99,0.0,East,Completed,274.95
ORD14297,C1178,P010,2022-03-22,4,39.99,0.0,East,Completed,159.96
ORD14298,C1194,P027,2022-09-25,2,9.99,0.0,North,Completed,19.98
ORD14299,C1102,P019,2023-12-14,1,9.99,0.0,East,Completed,9.99
ORD14300,C1021,P031,2022-08-17,4,49.99,0.0,West,Returned,199.96
ORD14301,C1114,P039,2022-07-29,1,22.99,0.2,South,Completed,18.392
ORD14302,C1125,P031,2023-11-18,2,49.99,0.1,West,Completed,89.982
ORD14303,C1158,P009,2023-04-14,1,49.99,0.0,West,Completed,49.99
ORD14304,C1051,P011,2022-04-21,1,159.99,0.0,South,Completed,159.99
ORD14305,C1093,P007,2023-08-17,1,210.0,0.0,West,Completed,210.0
ORD14306,C1177,P015,2023-11-05,1,24.99,0.0,East,Completed,24.99
ORD14307,C1193,P030,2022-02-03,2,109.99,0.0,East,Completed,219.98
ORD14308,C1109,P037,2022-11-18,2,49.99,0.0,East,Completed,99.98
ORD14309,C1101,P033,2022-10-15,1,59.99,0.0,West,Returned,59.99
ORD14310,C1074,P010,2023-11-01,1,39.99,0.0,West,Completed,39.99
ORD14311,C1084,P015,2022-10-20,1,24.99,0.0,West,Completed,24.99
ORD14312,C1109,P013,2022-11-06,1,49.99,0.0,East,Completed,49.99
ORD14313,C1063,P035,2023-07-04,3,29.99,0.0,North,Completed,89.97
ORD14314,C1116,P011,2022-06-17,1,159.99,0.0,North,Completed,159.99
ORD14315,C1128,P028,2023-03-09,1,59.99,0.15,North,Completed,50.9915
ORD14316,C1191,P013,2022-06-13,1,49.99,0.1,East,Completed,44.991
ORD14317,C1024,P011,2022-08-28,1,159.99,0.15,West,Completed,135.9915
ORD14318,C1096,P034,2022-04-21,1,39.99,0.0,North,Completed,39.99
ORD14319,C1079,P037,2022-08-13,1,49.99,0.0,West,Completed,49.99
ORD14320,C1097,P039,2023-12-10,1,22.99,0.0,West,Completed,22.99
ORD14321,C1002,P034,2023-01-09,4,39.99,0.2,West,Completed,127.96800000000002
ORD14322,C1184,P038,2023-05-05,2,64.99,0.0,West,Completed,129.98
ORD14323,C1002,P005,2022-09-13,-1,99.99,0.15,West,Returned,-84.99149999999999
ORD14324,C1129,P001,2022-08-04,1,19.99,0.0,East,Completed,19.99
ORD14325,C1013,P006,2022-08-25,2,129.99,0.0,West,Completed,259.98
ORD14326,C1102,P015,2023-05-15,1,24.99,0.15,East,Completed,21.2415
ORD14327,C1009,P005,2022-05-15,1,99.99,0.0,South,Completed,99.99
ORD14328,C1100,P017,2023-08-19,3,29.99,0.0,East,Completed,89.97
ORD14329,C1030,P010,2022-01-17,1,39.99,0.0,East,Completed,39.99
ORD14330,C1179,P040,2023-11-09,3,27.99,0.0,North,Completed,83.97
ORD14331,C1195,P033,2022-03-01,1,59.99,0.0,East,Completed,59.99
ORD14332,C1079,P022,2022-09-23,2,11.99,0.0,West,Completed,23.98
ORD14333,C1084,P019,2022-04-15,3,9.99,0.0,West,Completed,29.97
ORD14334,C1064,P017,2023-05-23,1,29.99,0.0,East,Completed,29.99
ORD14335,C1104,P001,2023-09-08,4,19.99,0.15,South,Returned,67.966
ORD14336,C1155,P001,2023-01-04,2,19.99,0.0,South,Completed,39.98
ORD14337,C1059,P001,2023-03-28,1,19.99,0.0,North,Completed,19.99
ORD14338,C1076,P002,2022-12-14,2,34.99,0.0,West,Completed,69.98
ORD14339,C1180,P011,2022-11-21,2,159.99,0.0,West,Completed,319.98
ORD14340,C1092,P009,2023-12-06,1,49.99,0.0,South,Completed,49.99
ORD14341,C1124,P028,2023-12-31,1,59.99,0.0,North,Completed,59.99
ORD14342,C1128,P026,2022-09-11,1,19.99,0.0,North,Completed,19.99
ORD14343,C1180,P032,2022-03-20,3,34.99,0.05,West,Completed,99.72149999999999
ORD14344,C1134,P006,2022-02-18,1,129.99,0.0,East,Completed,129.99
ORD14345,C1125,P013,2022-08-30,2,49.99,0.0,West,Completed,99.98
ORD14346,C1143,P031,2023-09-21,1,49.99,0.0,West,Completed,49.99
ORD14347,C1148,P031,2022-03-17,1,49.99,0.2,East,Completed,39.992000000000004
ORD14348,C1013,P001,2022-02-06,3,19.99,0.0,West,Completed,59.97
ORD14349,C1051,P034,2022-12-27,1,39.99,0.0,South,Completed,39.99
ORD14350,C1163,P022,2023-12-13,1,11.99,0.0,South,Completed,11.99
ORD14351,C1139,P025,2022-04-23,1,24.99,0.1,North,Completed,22.491
ORD14352,C1187,P031,2023-02-02,2,49.99,0.0,East,Completed,99.98
ORD14353,C1123,P021,2022-07-06,1,7.99,0.0,North,Completed,7.99
ORD14354,C1043,P020,2022-05-28,1,6.99,0.15,East,Completed,5.9415000000000004
ORD14355,C1086,P005,2022-09-24,2,99.99,0.0,East,Completed,199.98
ORD14356,C1159,P013,2022-07-16,4,49.99,0.0,North,Returned,199.96
ORD14357,C1193,P008,2023-07-07,3,89.99,0.15,East,Completed,229.47449999999998
ORD14358,C1097,P012,2023-03-30,4,44.99,0.0,West,Completed,179.96
ORD14359,C1025,P011,2023-06-16,1,159.99,0.0,East,Completed,159.99
ORD14360,C1058,P005,2022-01-13,1,99.99,0.1,South,Returned,89.991
ORD14361,C1056,P007,2023-01-19,2,210.0,0.0,West,Completed,420.0
ORD14362,C1146,P001,2022-12-24,1,19.99,0.0,East,Completed,19.99
ORD14363,C1121,P027,2023-11-30,1,9.99,0.1,North,Completed,8.991
ORD14364,C1097,P035,2023-10-12,2,29.99,0.15,West,Completed,50.983
ORD14365,C1141,P026,2022-10-02,1,19.99,0.0,East,Completed,19.99
ORD14366,C1038,P028,2022-06-24,1,59.99,0.0,East,Completed,59.99
ORD14367,C1164,P010,2023-03-05,1,39.99,0.0,West,Completed,39.99
ORD14368,C1043,P010,2022-05-26,3,39.99,0.15,East,Completed,101.97449999999999
ORD14369,C1147,P011,2022-06-11,1,159.99,0.0,West,Returned,159.99
ORD14370,C1147,P004,2023-02-25,1,79.99,0.15,West,Completed,67.99149999999999
ORD14371,C1159,P007,2023-11-12,2,210.0,0.0,North,Completed,420.0
ORD14372,C1048,P017,2023-04-20,2,29.99,0.0,West,Completed,59.98
ORD14373,C1015,P001,2022-06-26,3,19.99,0.0,East,Completed,59.97
ORD14374,C1051,P015,2022-07-04,1,24.99,0.0,South,Completed,24.99
ORD14375,C1180,P031,2022-09-23,2,49.99,0.15,West,Completed,84.983
ORD14376,C1098,P001,2022-07-29,2,19.99,0.0,North,Completed,39.98
ORD14377,C1106,P024,2022-02-11,1,29.99,0.0,West,Completed,29.99
ORD14378,C1071,P003,2022-08-18,2,54.99,0.05,South,Completed,104.481
ORD14379,C1055,P028,2022-06-05,1,59.99,0.0,East,Completed,59.99
ORD14380,C1073,P030,2023-01-17,2,109.99,0.0,North,Completed,219.98
ORD14381,C1066,P005,2022-04-26,2,99.99,0.0,South,Completed,199.98
ORD14382,C1088,P012,2023-07-11,1,44.99,0.0,North,Completed,44.99
ORD14383,C1003,P004,2022-01-09,1,79.99,0.0,East,Completed,79.99
ORD14384,C1036,P004,2022-09-26,2,79.99,0.15,North,Completed,135.98299999999998
ORD14385,C1071,P038,2022-05-17,3,64.99,0.0,South,Returned,194.96999999999997
ORD14386,C1102,P018,2023-02-02,1,14.99,0.0,East,Completed,14.99
ORD14387,C1074,P009,2023-05-25,1,49.99,0.0,West,Completed,49.99
ORD14388,C1005,P013,2022-11-18,2,49.99,0.0,East,Completed,99.98
ORD14389,C1097,P005,2023-10-16,1,99.99,0.0,West,Completed,99.99
ORD14390,C1152,P013,2022-11-15,3,49.99,0.2,East,Completed,119.976
ORD14391,C1071,P004,2022-08-11,1,79.99,0.1,South,Completed,71.991
ORD14392,C1109,P027,2023-03-23,3,9.99,0.1,East,Completed,26.973
ORD14393,C1056,P006,2022-11-09,2,129.99,0.1,West,Completed,233.98200000000003
ORD14394,C1103,P005,2023-06-29,1,99.99,0.0,North,Completed,99.99
ORD14395,C1132,P017,2023-05-13,4,29.99,0.0,West,Completed,119.96
ORD14396,C1018,P001,2023-12-18,3,19.99,0.2,North,Completed,47.976
ORD14397,C1122,P008,2023-02-21,2,89.99,0.0,North,Completed,179.98
ORD14398,C1018,P027,2023-08-13,2,9.99,0.1,North,Completed,17.982
ORD14399,C1065,P012,2022-07-23,1,44.99,0.0,West,Returned,44.99
ORD14400,C1046,P018,2023-03-19,1,14.99,0.1,North,Completed,13.491
ORD14401,C1062,P038,2022-03-05,1,64.99,0.0,South,Completed,64.99
ORD14402,C1140,P004,2023-07-07,1,79.99,0.0,East,Completed,79.99
ORD14403,C1084,P010,2022-04-09,1,39.99,0.0,West,Completed,39.99
ORD14404,C1106,P031,2022-07-03,1,49.99,0.0,West,Completed,49.99
ORD14405,C1114,P002,2023-07-18,2,34.99,0.0,South,Completed,69.98
ORD14406,C1129,P001,2022-06-15,4,19.99,0.0,East,Completed,79.96
ORD14407,C1154,P021,2023-11-07,3,7.99,0.0,East,Completed,23.97
ORD14408,C1063,P008,2023-04-07,1,89.99,0.0,North,Completed,89.99
ORD14409,C1158,P028,2023-04-14,3,59.99,0.0,West,Completed,179.97
ORD14410,C1073,P008,2022-07-01,3,89.99,0.0,North,Completed,269.96999999999997
ORD14411,C1110,P001,2023-05-29,2,19.99,0.0,South,Completed,39.98
ORD14412,C1018,P004,2022-07-28,1,79.99,0.0,North,Completed,79.99
ORD14413,C1037,P014,2022-03-27,2,89.99,0.0,West,Completed,179.98
ORD14414,C1197,P020,2023-07-10,4,6.99,0.0,North,Completed,27.96
ORD14415,C1013,P014,2022-07-01,1,89.99,0.2,West,Completed,71.992
ORD14416,C1099,P004,2022-04-22,1,79.99,0.1,South,Completed,71.991
ORD14417,C1181,P011,2022-06-10,1,159.99,0.0,West,Completed,159.99
ORD14418,C1198,P011,2022-04-12,2,159.99,0.0,South,Completed,319.98
ORD14419,C1120,P003,2022-08-18,1,54.99,0.05,East,Completed,52.2405
ORD14420,C1091,P007,2022-11-30,2,210.0,0.0,East,Completed,420.0
ORD14421,C1165,P028,2022-01-21,1,59.99,0.0,North,Completed,59.99
ORD14422,C1163,P025,2022-04-08,2,24.99,0.0,South,Completed,49.98
ORD14423,C1165,P006,2023-01-15,3,129.99,0.05,North,Completed,370.4715
ORD14424,C1090,P023,2022-09-30,1,22.99,0.1,South,Completed,20.691
ORD14425,C1125,P024,2023-04-01,5,29.99,0.05,West,Completed,142.4525
ORD14426,C1044,P003,2023-08-31,1,54.99,0.0,West,Completed,54.99
ORD14427,C1181,P015,2023-07-09,2,24.99,0.0,West,Completed,49.98
ORD14428,C1031,P029,2023-11-23,1,199.99,0.0,West,Completed,199.99
ORD14429,C1181,P005,2023-12-20,1,99.99,0.0,West,Completed,99.99
ORD14430,C1161,P036,2023-02-13,2,39.99,0.0,South,Completed,79.98
ORD14431,C1186,P034,2022-12-29,2,39.99,0.15,North,Completed,67.983
ORD14432,C1108,P009,2022-11-12,2,49.99,0.0,South,Completed,99.98
ORD14433,C1002,P002,2022-06-16,1,34.99,0.15,West,Completed,29.741500000000002
ORD14434,C1087,P010,2023-10-06,2,39.99,0.0,South,Completed,79.98
ORD14435,C1036,P010,2022-05-20,2,39.99,0.0,North,Completed,79.98
ORD14436,C1034,P031,2023-10-05,1,49.99,0.0,West,Completed,49.99
ORD14437,C1061,P017,2023-08-28,5,29.99,0.0,South,Completed,149.95
ORD14438,C1100,P002,2023-08-11,2,34.99,0.0,East,Completed,69.98
ORD14439,C1187,P014,2023-07-21,3,89.99,0.0,East,Completed,269.96999999999997
ORD14440,C1068,P005,2023-05-25,1,99.99,0.0,South,Completed,99.99
ORD14441,C1071,P001,2023-08-08,1,19.99,0.1,South,Completed,17.991
ORD14442,C1074,P014,2023-06-01,3,89.99,0.2,West,Completed,215.976
ORD14443,C1172,P022,2023-04-15,2,11.99,0.0,North,Completed,23.98
ORD14444,C1023,P004,2023-08-19,2,79.99,0.0,West,Completed,159.98
ORD14445,C1087,P006,2022-10-27,3,129.99,0.0,South,Completed,389.97
ORD14446,C1007,P029,2022-11-20,1,199.99,0.0,South,Completed,199.99
ORD14447,C1004,P031,2023-06-12,3,49.99,0.0,South,Completed,149.97
ORD14448,C1028,P039,2022-06-25,1,22.99,0.0,North,Returned,22.99
ORD14449,C1120,P026,2023-02-13,1,19.99,0.0,East,Completed,19.99
ORD14450,C1023,P032,2022-10-24,2,34.99,0.0,West,Returned,69.98
ORD14451,C1165,P020,2023-07-12,1,6.99,0.0,North,Completed,6.99
ORD14452,C1100,P025,2023-06-17,1,24.99,0.0,East,Completed,24.99
ORD14453,C1002,P017,2023-07-07,2,29.99,0.05,West,Completed,56.980999999999995
ORD14454,C1168,P009,2022-11-09,2,49.99,0.0,West,Completed,99.98
ORD14455,C1023,P011,2023-09-02,2,159.99,0.0,West,Completed,319.98
ORD14456,C1145,P003,2022-04-19,2,54.99,0.0,East,Completed,109.98
ORD14457,C1042,P004,2022-01-15,1,79.99,0.0,East,Completed,79.99
ORD14458,C1157,P002,2022-01-14,1,34.99,0.0,West,Completed,34.99
ORD14459,C1136,P010,2023-02-04,3,39.99,0.0,North,Completed,119.97
ORD14460,C1150,P038,2023-09-03,1,64.99,0.0,North,Completed,64.99
ORD14461,C1024,P008,2023-01-02,1,89.99,0.15,West,Completed,76.49149999999999
ORD14462,C1160,P007,2022-07-16,3,210.0,0.0,East,Completed,630.0
ORD14463,C1043,P030,2022-10-29,1,109.99,0.0,East,Completed,109.99
ORD14464,C1195,P015,2023-05-07,4,24.99,0.0,East,Completed,99.96
ORD14465,C1055,P010,2023-06-28,1,39.99,0.0,East,Completed,39.99
ORD14466,C1033,P027,2022-02-05,1,9.99,0.0,North,Completed,9.99
ORD14467,C1153,P033,2023-01-17,4,59.99,0.1,North,Completed,215.964
ORD14468,C1007,P015,2022-10-30,1,24.99,0.0,South,Completed,24.99
ORD14469,C1043,P009,2023-09-02,4,49.99,0.0,East,Completed,199.96
ORD14470,C1154,P006,2022-12-18,5,129.99,0.0,East,Completed,649.95
ORD14471,C1126,P020,2023-01-19,1,6.99,0.0,West,Completed,6.99
ORD14472,C1189,P028,2022-05-10,1,59.99,0.0,North,Completed,59.99
ORD14473,C1159,P014,2023-03-23,4,89.99,0.2,North,Completed,287.968
ORD14474,C1037,P011,2022-07-08,4,159.99,0.05,West,Completed,607.962
ORD14475,C1108,P022,2022-08-09,4,11.99,0.0,South,Completed,47.96
ORD14476,C1120,P010,2022-01-31,1,39.99,0.0,East,Completed,39.99
ORD14477,C1053,P005,2022-11-07,2,99.99,0.0,East,Completed,199.98
ORD14478,C1137,P019,2023-09-04,1,9.99,0.0,South,Completed,9.99
ORD14479,C1136,P010,2022-08-26,2,39.99,0.0,North,Completed,79.98
ORD14480,C1052,P027,2022-03-25,5,9.99,0.0,South,Completed,49.95
ORD14481,C1153,P012,2022-08-12,1,44.99,0.0,North,Completed,44.99
ORD14482,C1121,P010,2023-09-03,1,39.99,0.0,North,Completed,39.99
ORD14483,C1139,P031,2023-11-06,1,49.99,0.05,North,Completed,47.4905
ORD14484,C1136,P014,2023-04-29,1,89.99,0.0,North,Completed,89.99
ORD14485,C1092,P019,2023-04-20,1,9.99,0.0,South,Completed,9.99
ORD14486,C1135,P015,2023-10-20,2,24.99,0.0,East,Completed,49.98
ORD14487,C1123,P003,2022-11-25,2,54.99,0.0,North,Completed,109.98
ORD14488,C1189,P029,2022-07-05,2,199.99,0.15,North,Completed,339.983
ORD14489,C1076,P015,2022-11-17,1,24.99,0.15,West,Completed,21.2415
ORD14490,C1011,P002,2023-09-22,1,34.99,0.15,South,Completed,29.741500000000002
ORD14491,C1049,P023,2023-06-26,3,22.99,0.15,South,Completed,58.6245
ORD14492,C1168,P015,2022-09-22,1,24.99,0.0,West,Completed,24.99
ORD14493,C1105,P011,2023-01-10,2,159.99,0.0,South,Completed,319.98
ORD14494,C1032,P004,2023-03-25,4,79.99,0.0,East,Completed,319.96
ORD14495,C1151,P035,2022-10-30,1,29.99,0.0,South,Completed,29.99
ORD14496,C1092,P020,2022-12-31,2,6.99,0.0,South,Completed,13.98
ORD14497,C1180,P003,2023-04-16,1,54.99,0.1,West,Returned,49.491
ORD14498,C1152,P018,2022-08-25,1,14.99,0.0,East,Completed,14.99
ORD14499,C1118,P008,2022-05-08,2,89.99,0.0,East,Completed,179.98
ORD14500,C1136,P029,2022-03-12,2,199.99,0.0,North,Completed,399.98
ORD14501,C1024,P014,2023-09-08,5,89.99,0.0,West,Returned,449.95
ORD14502,C1021,P032,2023-05-01,2,34.99,0.0,West,Completed,69.98
